373	14582162
374	16421248
375	11463651
376	28694303
377	3243022
378	26834823
379	32859370
380	33552023
381	16364201
382	28679746
383	10085246
384	10608848
385	15356190
386	7982578
387	8787732
388	35101769
389	23093943
390	29769561
391	10531623
392	8294042
393	2542361
394	2391360
395	9310334
396	35399503
397	17202409
398	27821730
399	32397394
400	192474
401	18714361
402	20689746
403	39768219
404	19343174
405	21914817
406	33558127
407	7430929
408	944707
409	40986634
410	438139
411	9742396
412	37070811
413	15572452
414	20122178
415	33853049
416	25364902
417	37495394
418	8016079
419	8892818
420	22047552
421	26401043
422	36070019
423	22448221
424	36290615
425	6813319
426	23316211
427	32393510
428	20065325
429	30965890
430	14767053
431	12177184
432	40657190
433	24146926
434	30503212
435	1429643
436	1579444
437	31507539
438	39930824
439	8785318
440	7038676
441	32170321
442	35165417
443	11755492
444	34691993
445	25192180
446	26898472
447	39651963
448	2501657
449	18664266
450	15193148
451	26754647
452	17158894
453	38215183
454	23200106
455	22708697
456	22563053
457	25504288
458	16355536
459	16061809
460	1832674
461	10648569
462	17428229
463	18707811
464	40563520
465	6153659
466	32685508
467	20639694
468	40514423
469	41384244
470	2251251
471	29444117
472	16243295
473	29401523
474	2982313
475	8931563
476	22736983
477	27271893
478	24625099
479	18366692
480	26923229
481	2853981
482	31546588
483	11549769
484	38900800
485	7646463
486	7657824
487	22849378
488	8806821
489	11114204
490	23221609
491	4040520
492	40192321
493	2404992
494	31109067
495	16957296
496	36770986
497	2463465
498	35404118
499	2292884
500	16796804
501	6294493
502	2826287
503	6841318
504	10848592
505	23494321
506	21450830
507	2838348
508	3320049
509	10462174
510	32879008
511	38831796
512	25349258
513	7579665
514	28008853
515	37066048
516	26792894
517	12202748
518	8913738
519	37357988
520	20717143
521	27357661
522	19245710
523	31273204
524	7000792
525	2402445
526	7581001
527	10958635
528	4092928
529	33300959
530	7822284
531	8080727
532	2427925
533	34138552
534	24809961
535	9735356
536	12972639
537	29700342
538	12472466
539	35004331
540	12568336
541	6271979
542	37547475
543	23543623
544	7107602
545	21150268
546	15026193
547	34791371
548	12600273
549	19208259
550	8530362
551	33809947
552	35583107
553	18024522
554	8590803
555	23911583
556	22366781
557	23447677
558	24503857
559	7696464
560	6248569
561	21726377
562	22359606
563	7335496
564	16938897
565	11832505
566	35173769
567	30709847
568	7490290
569	34449058
570	24437662
571	11325927
572	8645210
573	32214696
574	30382091
575	31462494
576	28327641
577	22366125
578	21607164
579	8741835
580	16899512
581	18808669
582	32548431
583	2846392
584	8390675
585	526010
586	16535428
587	6266496
588	31996429
589	21098682
590	16782228
591	11157785
592	6265904
593	18523238
594	24379414
595	30879206
596	25522879
597	6946443
598	10731685
599	15152333
600	16453494
601	18779335
602	17682948
603	40465625
604	36899915
605	9689085
606	39728431
607	12730828
608	20705507
609	20189877
610	22161342
611	21525131
612	26395474
613	32005846
614	34436165
615	30858468
616	30542616
617	9611186
618	4000119
619	31548226
620	3510555
621	32737879
622	9373134
623	8668725
624	8821656
625	20308470
626	15537703
627	33634751
628	758950
629	8441630
630	16109161
631	12802058
632	12071838
633	26832786
634	22209334
635	24065108
636	11090624
637	10382262
638	18056414
639	23645675
640	25329675
641	3006924
642	33118157
643	3536877
644	39774290
645	29787268
646	28892477
647	15875573
648	40586777
649	2973351
650	17557411
651	2163344
652	9370348
653	15687203
654	34946812
655	33843973
656	22639643
657	34204435
658	17229842
659	39045511
660	36699013
661	10698680
662	30404836
663	7698984
664	19531469
665	17098394
666	26047503
667	8298191
668	23629967
669	2926809
670	22556359
671	27798687
672	37042763
673	26056363
674	25943340
